User,Date,01,02,03,04
4,2024-01-24,49,47,59,65
4,2024-01-25,39,43,57,67
4,2024-01-26,40,47,57,67
4,2024-01-27,39,49,55,69
4,2024-01-28,37,45,55,65
4,2024-01-29,37,44,59,67
4,2024-01-30,46,42,51,67
5,2024-01-01,38,41,53,65
5,2024-01-02,33,45,61,67
5,2024-01-03,50,44,49,65
5,2024-01-04,36,44,55,63
5,2024-01-05,53,49,53,67
5,2024-01-06,35,46,49,67
5,2024-01-07,46,40,57,65
5,2024-01-08,37,46,51,69
5,2024-01-09,41,44,57,69
5,2024-01-10,37,40,57,71
5,2024-01-11,32,51,50,71
5,2024-01-12,34,46,61,69
5,2024-01-13,46,46,57,69
5,2024-01-14,38,42,56,65
5,2024-01-15,45,49,51,63
5,2024-01-16,25,45,55,67
5,2024-01-17,50,40,55,67
5,2024-01-18,40,48,55,69
5,2024-01-19,44,46,59,67
5,2024-01-20,44,46,57,67
5,2024-01-21,42,49,52,71
5,2024-01-22,48,45,59,69
5,2024-01-23,39,52,55,67
5,2024-01-24,49,48,61,69
5,2024-01-25,44,49,59,65
5,2024-01-26,40,41,55,69
5,2024-01-27,44,45,53,65
5,2024-01-28,43,48,61,71
5,2024-01-29,47,53,57,69
5,2024-01-30,47,43,57,71
6,2024-01-01,47,48,59,69
6,2024-01-02,47,40,53,67
6,2024-01-03,33,39,57,67
6,2024-01-04,38,42,51,69
6,2024-01-05,42,44,54,69
6,2024-01-06,40,50,47,61
6,2024-01-07,41,35,55,67
6,2024-01-08,36,44,55,69
6,2024-01-09,40,41,57,71
6,2024-01-10,40,40,57,71
6,2024-01-11,40,48,46,67
6,2024-01-12,48,44,57,65
6,2024-01-13,36,49,57,65
6,2024-01-14,41,47,55,67
6,2024-01-15,43,42,55,69
6,2024-01-16,39,50,59,71
6,2024-01-17,40,45,53,71
6,2024-01-18,45,52,55,65
6,2024-01-19,44,45,55,69
6,2024-01-20,32,46,61,65
6,2024-01-21,36,38,59,69
6,2024-01-22,37,48,57,69
6,2024-01-23,49,41,49,69
6,2024-01-24,41,36,57,63
6,2024-01-25,41,46,67,67
6,2024-01-26,40,48,47,65
6,2024-01-27,39,47,51,65
6,2024-01-28,38,44,57,69
6,2024-01-29,36,43,49,69
6,2024-01-30,42,48,57,65
7,2024-01-01,45,41,53,67
7,2024-01-02,41,46,63,69
7,2024-01-03,48,43,51,65
7,2024-01-04,39,45,52,67
7,2024-01-05,37,42,58,69
7,2024-01-06,45,54,53,71
7,2024-01-07,45,47,55,67
7,2024-01-08,37,37,51,65
7,2024-01-09,50,39,56,69
7,2024-01-10,37,43,52,69
7,2024-01-11,48,43,61,69
7,2024-01-12,38,49,53,65
7,2024-01-13,42,45,57,69
7,2024-01-14,37,45,59,67
7,2024-01-15,36,46,55,71
7,2024-01-16,42,43,53,69
7,2024-01-17,48,48,57,63
7,2024-01-18,43,51,55,71
7,2024-01-19,40,48,53,61
7,2024-01-20,41,42,59,69
7,2024-01-21,36,43,53,71
7,2024-01-22,39,38,56,67
7,2024-01-23,41,53,57,69
7,2024-01-24,41,38,54,69
7,2024-01-25,40,48,57,69
7,2024-01-26,39,43,53,69
7,2024-01-27,40,39,53,69
7,2024-01-28,42,47,55,67
7,2024-01-29,42,48,55,67
7,2024-01-30,38,45,50,67
8,2024-01-01,44,44,55,71
8,2024-01-02,44,43,55,67
8,2024-01-03,44,45,54,71
8,2024-01-04,39,41,51,71
8,2024-01-05,37,49,55,67
8,2024-01-06,43,46,55,65
8,2024-01-07,42,41,55,63
8,2024-01-08,42,43,59,63
8,2024-01-09,40,44,49,69
8,2024-01-10,38,51,51,71
8,2024-01-11,43,49,55,71
8,2024-01-12,39,39,55,65
8,2024-01-13,42,41,61,61
8,2024-01-14,41,44,55,69
8,2024-01-15,40,37,59,65
8,2024-01-16,46,46,61,71
8,2024-01-17,44,49,51,69
8,2024-01-18,48,51,47,69
8,2024-01-19,46,38,56,71
8,2024-01-20,39,46,49,69
8,2024-01-21,38,43,52,67
8,2024-01-22,42,40,57,65
8,2024-01-23,44,49,57,69
8,2024-01-24,44,45,51,71
8,2024-01-25,39,54,61,69
8,2024-01-26,35,51,59,69
8,2024-01-27,40,43,52,65
8,2024-01-28,37,48,49,67
8,2024-01-29,38,45,49,69
8,2024-01-30,40,36,51,69
9,2024-01-01,31,42,56,63
9,2024-01-02,32,47,58,67
9,2024-01-03,41,42,59,69
9,2024-01-04,39,41,61,65
9,2024-01-05,39,41,59,67
9,2024-01-06,42,43,59,61
9,2024-01-07,40,48,53,69
9,2024-01-08,37,51,61,67
9,2024-01-09,48,42,51,65
9,2024-01-10,39,50,53,67
9,2024-01-11,47,51,47,71
9,2024-01-12,41,44,59,67
9,2024-01-13,41,43,49,69
9,2024-01-14,36,47,57,71
9,2024-01-15,48,45,49,67
9,2024-01-16,36,46,53,65
9,2024-01-17,42,36,47,67
9,2024-01-18,42,44,51,71
9,2024-01-19,33,49,61,65
9,2024-01-20,39,46,53,67
9,2024-01-21,40,42,59,69
9,2024-01-22,37,41,53,63
9,2024-01-23,31,41,57,67
9,2024-01-24,34,50,53,65
9,2024-01-25,41,48,52,69
9,2024-01-26,43,44,54,67
9,2024-01-27,44,42,59,65
9,2024-01-28,38,38,54,65
9,2024-01-29,41,42,56,71
9,2024-01-30,40,45,55,65
10,2024-01-01,44,42,51,69
10,2024-01-02,34,45,57,65
10,2024-01-03,33,51,56,67
10,2024-01-04,37,47,47,67
10,2024-01-05,39,47,54,67
10,2024-01-06,36,37,53,65
10,2024-01-07,41,56,55,69
10,2024-01-08,37,46,59,69
10,2024-01-09,36,51,47,67
10,2024-01-10,36,53,51,65
10,2024-01-11,37,51,54,71
10,2024-01-12,51,50,51,67
10,2024-01-13,43,37,55,67
10,2024-01-14,42,46,45,65
10,2024-01-15,38,48,59,67
10,2024-01-16,36,44,61,71
10,2024-01-17,40,47,55,65
10,2024-01-18,36,50,53,65
10,2024-01-19,39,44,59,67
10,2024-01-20,44,49,53,65
10,2024-01-21,37,37,59,63
10,2024-01-22,33,48,58,67
10,2024-01-23,39,40,50,63
10,2024-01-24,39,32,51,69
10,2024-01-25,41,36,57,67
10,2024-01-26,45,40,57,69
10,2024-01-27,42,53,51,69
10,2024-01-28,33,50,55,69
10,2024-01-29,45,44,55,63
10,2024-01-30,38,44,53,69
11,2024-01-01,33,43,59,66
11,2024-01-02,37,40,51,67
11,2024-01-03,44,45,53,69
11,2024-01-04,35,48,51,67
11,2024-01-05,47,49,59,71
11,2024-01-06,43,49,61,65
11,2024-01-07,34,42,55,66
11,2024-01-08,42,48,53,69
11,2024-01-09,34,47,56,69
11,2024-01-10,31,47,57,67
11,2024-01-11,38,38,63,61
11,2024-01-12,44,45,55,71
11,2024-01-13,46,52,51,69
11,2024-01-14,43,46,47,67
11,2024-01-15,43,46,57,63
11,2024-01-16,41,49,53,67
11,2024-01-17,43,35,49,64
11,2024-01-18,33,45,55,67
11,2024-01-19,41,49,55,63
11,2024-01-20,42,50,57,71
11,2024-01-21,38,44,55,71
11,2024-01-22,35,41,55,67
11,2024-01-23,42,38,47,67
11,2024-01-24,32,42,61,67
11,2024-01-25,37,46,61,71
11,2024-01-26,36,47,61,67
11,2024-01-27,41,50,51,71
11,2024-01-28,48,47,59,65
11,2024-01-29,34,44,53,69
11,2024-01-30,35,37,57,63
12,2024-01-01,37,46,57,65
12,2024-01-02,40,40,61,69
12,2024-01-03,39,44,47,71
12,2024-01-04,42,39,53,65
12,2024-01-05,44,45,57,69
12,2024-01-06,39,46,62,65
12,2024-01-07,35,38,53,67
12,2024-01-08,39,47,57,67
12,2024-01-09,36,43,61,61
12,2024-01-10,44,51,59,69
12,2024-01-11,44,51,49,67
12,2024-01-12,37,43,57,69
12,2024-01-13,36,45,53,69
12,2024-01-14,39,43,57,69
12,2024-01-15,46,41,57,65
12,2024-01-16,46,50,51,71
12,2024-01-17,47,43,51,67
12,2024-01-18,31,40,53,65
12,2024-01-19,47,43,52,69
12,2024-01-20,36,41,55,69
12,2024-01-21,41,50,59,68
12,2024-01-22,48,33,48,63
12,2024-01-23,32,47,55,71
12,2024-01-24,35,45,52,65
12,2024-01-25,38,37,49,69
12,2024-01-26,40,47,57,69
12,2024-01-27,45,52,57,67
12,2024-01-28,39,52,52,67
12,2024-01-29,34,43,57,61
12,2024-01-30,38,45,51,63
13,2024-01-01,43,48,54,65
13,2024-01-02,41,40,57,69
13,2024-01-03,48,50,53,69
13,2024-01-04,43,49,59,64
13,2024-01-05,44,45,59,66
13,2024-01-06,41,47,56,69
13,2024-01-07,40,42,45,63
13,2024-01-08,44,45,59,65
13,2024-01-09,42,46,47,67
13,2024-01-10,39,44,51,69
13,2024-01-11,36,40,55,67
13,2024-01-12,42,43,49,65
13,2024-01-13,45,48,58,71
13,2024-01-14,36,53,51,71
13,2024-01-15,47,51,57,65
13,2024-01-16,40,46,47,71
13,2024-01-17,41,45,59,67
13,2024-01-18,42,49,55,69
13,2024-01-19,43,57,61,69
13,2024-01-20,43,48,63,65
13,2024-01-21,40,44,55,69
13,2024-01-22,34,44,57,69
13,2024-01-23,39,47,53,65
13,2024-01-24,34,43,51,71
13,2024-01-25,38,49,59,63
13,2024-01-26,45,42,63,71
13,2024-01-27,42,44,47,69
13,2024-01-28,32,39,54,68
13,2024-01-29,47,44,61,67
13,2024-01-30,43,40,55,65
14,2024-01-01,46,41,57,67
14,2024-01-02,38,42,55,69
14,2024-01-03,44,50,55,67
14,2024-01-04,32,47,53,67
14,2024-01-05,36,42,55,69
14,2024-01-06,40,47,52,65
14,2024-01-07,31,44,57,65
14,2024-01-08,44,44,52,69
14,2024-01-09,38,41,49,67
14,2024-01-10,48,46,55,68
14,2024-01-11,33,46,57,69
14,2024-01-12,36,42,58,67
14,2024-01-13,39,40,56,65
14,2024-01-14,39,45,59,67
14,2024-01-15,41,42,59,64
14,2024-01-16,44,41,57,65
14,2024-01-17,44,48,55,69
14,2024-01-18,42,44,61,69
14,2024-01-19,36,45,61,71
14,2024-01-20,42,42,58,65
14,2024-01-21,35,45,55,65
14,2024-01-22,36,49,57,71
14,2024-01-23,40,43,59,67
14,2024-01-24,43,47,53,67
14,2024-01-25,43,42,57,69
14,2024-01-26,44,50,48,65
14,2024-01-27,36,44,49,67
14,2024-01-28,40,47,59,68
14,2024-01-29,40,46,55,67
14,2024-01-30,40,43,61,67
15,2024-01-01,44,43,55,63
15,2024-01-02,40,49,60,67
15,2024-01-03,37,39,57,67
15,2024-01-04,44,40,53,67
15,2024-01-05,36,45,51,69
15,2024-01-06,37,45,57,67
15,2024-01-07,37,40,59,59
15,2024-01-08,41,46,50,69
15,2024-01-09,37,50,55,69
15,2024-01-10,39,39,55,65
15,2024-01-11,40,43,47,67
15,2024-01-12,46,49,61,69
15,2024-01-13,31,42,57,71
15,2024-01-14,42,40,51,64
15,2024-01-15,35,41,50,67
15,2024-01-16,38,48,63,69
15,2024-01-17,38,44,57,67
15,2024-01-18,41,55,49,67
15,2024-01-19,41,41,58,71
15,2024-01-20,39,49,49,69
15,2024-01-21,38,47,61,67
15,2024-01-22,40,47,57,67
15,2024-01-23,37,46,57,69
15,2024-01-24,31,41,53,67
15,2024-01-25,40,53,55,67
15,2024-01-26,50,43,49,67
15,2024-01-27,42,43,53,65
15,2024-01-28,36,45,57,69
15,2024-01-29,34,45,47,65
15,2024-01-30,37,44,59,69
16,2024-01-01,37,41,51,71
16,2024-01-02,40,50,57,60
16,2024-01-03,38,36,43,66
16,2024-01-04,40,49,55,71
16,2024-01-05,47,34,49,69
16,2024-01-06,37,49,53,67
16,2024-01-07,42,43,55,71
16,2024-01-08,43,43,55,67
16,2024-01-09,38,42,47,67
16,2024-01-10,43,47,51,69
16,2024-01-11,39,41,53,59
16,2024-01-12,39,54,55,65
16,2024-01-13,37,49,47,67
16,2024-01-14,40,45,47,65
16,2024-01-15,45,42,61,67
16,2024-01-16,38,48,49,67
16,2024-01-17,41,47,57,71
16,2024-01-18,33,45,55,69
16,2024-01-19,44,42,58,67
16,2024-01-20,44,46,61,67
16,2024-01-21,48,45,55,69
16,2024-01-22,40,47,55,71
16,2024-01-23,46,47,59,67
16,2024-01-24,45,40,57,67
16,2024-01-25,38,51,51,65
16,2024-01-26,45,42,51,69
16,2024-01-27,46,49,59,69
16,2024-01-28,48,49,59,71
16,2024-01-29,45,49,57,69
16,2024-01-30,40,45,59,65
17,2024-01-01,39,45,51,69
17,2024-01-02,39,45,59,65
17,2024-01-03,41,41,63,69
17,2024-01-04,35,50,61,71
17,2024-01-05,40,45,59,69
17,2024-01-06,37,51,57,69
17,2024-01-07,34,40,57,67
17,2024-01-08,35,50,59,69
17,2024-01-09,44,43,61,71
17,2024-01-10,34,46,52,65
17,2024-01-11,42,47,55,67
17,2024-01-12,45,46,53,65
17,2024-01-13,40,49,57,69
17,2024-01-14,37,51,51,69
17,2024-01-15,35,41,64,71
17,2024-01-16,42,44,57,67
17,2024-01-17,48,47,53,71
17,2024-01-18,39,50,53,67
17,2024-01-19,41,51,61,67
17,2024-01-20,40,43,51,63
17,2024-01-21,34,37,59,69
17,2024-01-22,41,42,53,69
17,2024-01-23,43,49,63,71
17,2024-01-24,35,39,57,65
17,2024-01-25,45,51,59,67
17,2024-01-26,41,40,49,69
17,2024-01-27,35,42,55,71
17,2024-01-28,39,45,53,71
17,2024-01-29,42,42,57,67
17,2024-01-30,39,44,53,65
18,2024-01-01,41,47,53,67
18,2024-01-02,33,47,51,69
18,2024-01-03,38,46,53,69
18,2024-01-04,37,47,51,69
18,2024-01-05,37,39,57,70
18,2024-01-06,39,47,59,67
18,2024-01-07,43,43,57,67
18,2024-01-08,45,43,61,69
18,2024-01-09,39,49,61,71
18,2024-01-10,41,46,52,66
18,2024-01-11,49,44,54,62
18,2024-01-12,42,41,61,65
18,2024-01-13,35,42,45,67
18,2024-01-14,35,45,53,68
18,2024-01-15,38,43,63,69
18,2024-01-16,38,48,51,68
18,2024-01-17,44,40,53,67
18,2024-01-18,38,50,57,65
18,2024-01-19,45,46,57,71
18,2024-01-20,41,52,53,65
18,2024-01-21,38,40,54,69
18,2024-01-22,43,39,57,65
18,2024-01-23,42,44,53,65
18,2024-01-24,42,40,63,71
18,2024-01-25,34,47,53,65
18,2024-01-26,36,46,53,65
18,2024-01-27,40,48,58,67
18,2024-01-28,44,44,57,67
18,2024-01-29,45,42,53,65
18,2024-01-30,42,47,51,67
19,2024-01-01,42,44,59,71
19,2024-01-02,41,39,53,71
19,2024-01-03,44,50,60,67
19,2024-01-04,44,51,59,67
19,2024-01-05,43,42,54,65
19,2024-01-06,41,46,61,67
19,2024-01-07,41,46,55,65
19,2024-01-08,41,38,49,65
19,2024-01-09,41,37,53,63
19,2024-01-10,40,48,63,67
19,2024-01-11,36,43,59,65
19,2024-01-12,41,44,49,67
19,2024-01-13,42,53,59,63
19,2024-01-14,38,42,57,69
19,2024-01-15,33,35,54,67
19,2024-01-16,41,51,57,65
19,2024-01-17,48,43,46,69
19,2024-01-18,36,48,53,69
19,2024-01-19,40,49,59,67
19,2024-01-20,44,39,55,65
19,2024-01-21,37,47,55,65
19,2024-01-22,40,45,55,69
19,2024-01-23,45,51,51,67
19,2024-01-24,45,48,53,71
19,2024-01-25,44,39,55,71
19,2024-01-26,46,45,49,69
19,2024-01-27,39,42,57,61
19,2024-01-28,43,42,51,63
19,2024-01-29,38,45,55,67
19,2024-01-30,43,46,61,69
20,2024-01-01,44,45,54,71
20,2024-01-02,42,40,55,67
20,2024-01-03,37,48,49,71
20,2024-01-04,39,43,61,71
20,2024-01-05,38,47,61,67
20,2024-01-06,31,42,53,67
20,2024-01-07,40,51,63,71
20,2024-01-08,40,45,47,69
20,2024-01-09,45,43,57,69
20,2024-01-10,42,46,55,65
20,2024-01-11,41,41,61,67
20,2024-01-12,50,38,49,69
20,2024-01-13,35,40,59,69
20,2024-01-14,34,44,55,67
20,2024-01-15,35,45,59,71
20,2024-01-16,34,44,51,69
20,2024-01-17,42,49,51,65
20,2024-01-18,38,40,45,65
20,2024-01-19,40,51,59,61
20,2024-01-20,42,48,51,69
20,2024-01-21,36,40,51,71
20,2024-01-22,40,46,55,63
20,2024-01-23,36,45,61,69
20,2024-01-24,39,51,61,71
20,2024-01-25,35,49,57,69
20,2024-01-26,37,49,53,67
20,2024-01-27,45,45,55,71
20,2024-01-28,37,48,56,71
20,2024-01-29,36,44,51,65
20,2024-01-30,33,41,51,69
21,2024-01-01,40,41,57,65
21,2024-01-02,37,41,55,63
21,2024-01-03,39,49,57,63
21,2024-01-04,42,45,55,71
21,2024-01-05,39,48,54,65
21,2024-01-06,41,47,57,67
21,2024-01-07,53,47,54,69
21,2024-01-08,37,49,63,71
21,2024-01-09,42,47,55,67
21,2024-01-10,42,50,59,71
21,2024-01-11,39,37,65,69
21,2024-01-12,43,43,61,67
21,2024-01-13,49,44,53,69
21,2024-01-14,38,47,55,65
21,2024-01-15,45,47,59,65
21,2024-01-16,36,46,59,69
21,2024-01-17,38,40,57,64
21,2024-01-18,44,50,51,69
21,2024-01-19,40,45,51,69
21,2024-01-20,43,47,48,71
21,2024-01-21,46,51,58,67
21,2024-01-22,37,46,57,65
21,2024-01-23,40,40,57,69
21,2024-01-24,42,42,53,71
21,2024-01-25,38,39,57,65
21,2024-01-26,38,54,61,71
21,2024-01-27,33,47,51,69
21,2024-01-28,41,51,59,67
21,2024-01-29,38,42,61,69
21,2024-01-30,42,43,55,65
22,2024-01-01,43,46,55,69
22,2024-01-02,41,42,54,67
22,2024-01-03,39,48,53,71
22,2024-01-04,38,47,53,65
22,2024-01-05,37,41,61,67
22,2024-01-06,36,40,53,71
22,2024-01-07,39,49,57,69
22,2024-01-08,50,39,55,69
22,2024-01-09,47,43,59,67
22,2024-01-10,39,52,55,69
22,2024-01-11,48,42,59,69
22,2024-01-12,39,43,60,69
22,2024-01-13,37,49,51,71
22,2024-01-14,49,41,51,67
22,2024-01-15,45,44,57,67
22,2024-01-16,43,44,61,69
22,2024-01-17,37,45,61,67
22,2024-01-18,39,46,55,65
22,2024-01-19,34,46,61,69
22,2024-01-20,37,44,49,69
22,2024-01-21,34,45,51,67
22,2024-01-22,34,43,51,67
22,2024-01-23,40,46,55,63
22,2024-01-24,46,46,57,67
22,2024-01-25,41,47,61,69
22,2024-01-26,45,46,61,67
22,2024-01-27,42,52,53,69
22,2024-01-28,43,49,57,65
22,2024-01-29,40,49,63,63
22,2024-01-30,42,42,57,71
23,2024-01-01,40,45,61,65
23,2024-01-02,43,46,55,67
23,2024-01-03,39,45,51,69
23,2024-01-04,33,43,52,61
23,2024-01-05,39,40,65,69
23,2024-01-06,36,46,63,63
23,2024-01-07,39,48,59,61
23,2024-01-08,40,40,53,67
23,2024-01-09,34,41,59,69
23,2024-01-10,34,49,54,67
23,2024-01-11,47,43,51,67
23,2024-01-12,41,48,57,67
23,2024-01-13,37,44,59,65
23,2024-01-14,41,53,63,67
23,2024-01-15,38,41,59,65
23,2024-01-16,44,42,63,67
23,2024-01-17,38,40,55,65
23,2024-01-18,34,46,61,71
23,2024-01-19,44,46,49,69
23,2024-01-20,36,49,56,61
23,2024-01-21,40,48,55,69
23,2024-01-22,35,43,57,65
23,2024-01-23,37,40,57,71
23,2024-01-24,28,45,53,71
23,2024-01-25,46,50,55,66
23,2024-01-26,48,42,55,67
23,2024-01-27,40,45,57,71
23,2024-01-28,48,44,53,67
23,2024-01-29,40,38,53,61
23,2024-01-30,31,43,53,69
24,2024-01-01,42,40,51,67
24,2024-01-02,42,36,56,65
24,2024-01-03,46,47,57,66
24,2024-01-04,36,41,55,67
24,2024-01-05,44,44,59,71
24,2024-01-06,42,43,49,63
24,2024-01-07,39,51,57,71
24,2024-01-08,43,45,51,69
24,2024-01-09,41,43,65,67
24,2024-01-10,40,43,57,71
24,2024-01-11,42,47,55,69
24,2024-01-12,39,46,54,67
24,2024-01-13,42,41,51,65
24,2024-01-14,34,38,59,65
24,2024-01-15,34,40,51,67
24,2024-01-16,42,48,55,69
24,2024-01-17,46,46,55,69
24,2024-01-18,41,46,55,67
24,2024-01-19,33,43,53,67
24,2024-01-20,40,46,53,67
24,2024-01-21,44,53,55,69
24,2024-01-22,35,44,52,67
24,2024-01-23,40,49,51,61
24,2024-01-24,41,45,55,67
24,2024-01-25,45,40,61,67
24,2024-01-26,43,45,46,67
24,2024-01-27,40,39,44,61
24,2024-01-28,42,40,53,67
24,2024-01-29,47,40,57,67
24,2024-01-30,38,47,51,69
25,2024-01-01,40,52,61,67
25,2024-01-02,41,47,57,70
25,2024-01-03,42,41,55,67
25,2024-01-04,41,39,53,67
25,2024-01-05,34,41,57,71
25,2024-01-06,46,47,65,65
25,2024-01-07,44,49,57,71
25,2024-01-08,37,47,57,63
25,2024-01-09,50,56,53,63
25,2024-01-10,46,47,65,65
25,2024-01-11,44,50,55,67
25,2024-01-12,39,48,59,71
25,2024-01-13,40,45,51,69
25,2024-01-14,48,49,55,69
25,2024-01-15,37,35,59,67
25,2024-01-16,36,35,55,69
25,2024-01-17,40,48,57,69
25,2024-01-18,42,43,61,69
25,2024-01-19,40,48,55,71
25,2024-01-20,45,45,57,69
25,2024-01-21,33,42,57,67
25,2024-01-22,47,42,57,71
25,2024-01-23,42,49,53,69
25,2024-01-24,36,45,47,65
25,2024-01-25,41,43,55,65
25,2024-01-26,49,44,55,65
25,2024-01-27,42,34,53,69
25,2024-01-28,45,49,57,69
25,2024-01-29,40,47,51,69
25,2024-01-30,39,46,53,67
26,2024-01-01,33,53,53,69
26,2024-01-02,34,46,57,65
26,2024-01-03,41,49,59,69
26,2024-01-04,36,45,57,65
26,2024-01-05,39,46,53,69
26,2024-01-06,28,34,53,67
26,2024-01-07,46,52,57,67
26,2024-01-08,41,53,61,63
26,2024-01-09,37,49,55,65
26,2024-01-10,43,43,57,63
26,2024-01-11,41,44,57,67
26,2024-01-12,34,43,61,67
26,2024-01-13,52,44,57,69
26,2024-01-14,43,48,53,65
26,2024-01-15,47,41,65,65
26,2024-01-16,36,49,59,65
26,2024-01-17,45,39,59,63
26,2024-01-18,44,53,55,67
26,2024-01-19,41,45,51,67
26,2024-01-20,46,37,57,68
26,2024-01-21,44,40,53,67
26,2024-01-22,42,42,57,67
26,2024-01-23,40,35,51,63
26,2024-01-24,34,49,63,67
26,2024-01-25,39,50,59,65
26,2024-01-26,44,49,57,67
26,2024-01-27,47,46,55,63
26,2024-01-28,38,41,55,69
26,2024-01-29,41,47,56,67
26,2024-01-30,43,46,59,71
27,2024-01-01,39,51,57,71
27,2024-01-02,33,47,55,64
27,2024-01-03,36,41,55,71
27,2024-01-04,40,42,59,67
27,2024-01-05,38,48,55,69
27,2024-01-06,36,39,57,69
27,2024-01-07,43,51,63,67
27,2024-01-08,44,43,50,69
27,2024-01-09,44,45,59,67
27,2024-01-10,48,47,61,67
27,2024-01-11,41,50,55,69
27,2024-01-12,46,46,53,67
27,2024-01-13,52,43,51,64
27,2024-01-14,35,48,50,69
27,2024-01-15,33,40,56,69
27,2024-01-16,37,39,53,67
27,2024-01-17,36,46,53,69
27,2024-01-18,42,42,51,63
27,2024-01-19,40,47,61,71
27,2024-01-20,42,43,53,67
27,2024-01-21,41,45,55,67
27,2024-01-22,32,47,48,71
27,2024-01-23,39,49,48,71
27,2024-01-24,33,38,51,65
27,2024-01-25,44,51,59,69
27,2024-01-26,36,47,53,68
27,2024-01-27,35,41,52,69
27,2024-01-28,42,46,55,70
27,2024-01-29,43,44,56,69
27,2024-01-30,40,53,53,69
28,2024-01-01,40,44,61,69
28,2024-01-02,42,46,51,67
28,2024-01-03,33,46,57,69
28,2024-01-04,41,52,61,63
28,2024-01-05,35,41,59,69
28,2024-01-06,44,45,59,67
28,2024-01-07,48,46,59,63
28,2024-01-08,37,41,55,65
28,2024-01-09,34,47,57,69
28,2024-01-10,45,42,57,69
28,2024-01-11,44,51,61,69
28,2024-01-12,42,48,55,67
