User,Date,usage_ratio
17,2024-01-11,0.2191780821917808
17,2024-01-12,0.24
17,2024-01-13,0.2028985507246377
17,2024-01-14,0.2631578947368421
17,2024-01-15,0.0958904109589041
17,2024-01-16,0.1891891891891892
17,2024-01-17,0.27692307692307694
17,2024-01-18,0.24
17,2024-01-19,0.15625
17,2024-01-20,0.22988505747126436
17,2024-01-21,0.1411764705882353
17,2024-01-22,0.22784810126582278
17,2024-01-23,0.13793103448275862
17,2024-01-24,0.1590909090909091
17,2024-01-25,0.1935483870967742
17,2024-01-26,0.25882352941176473
17,2024-01-27,0.19753086419753085
17,2024-01-28,0.23684210526315788
17,2024-01-29,0.18421052631578946
17,2024-01-30,0.21686746987951808
18,2024-01-01,0.23684210526315788
18,2024-01-02,0.23809523809523808
18,2024-01-03,0.23076923076923078
18,2024-01-04,0.25
18,2024-01-05,0.1728395061728395
18,2024-01-06,0.16666666666666666
18,2024-01-07,0.1891891891891892
18,2024-01-08,0.15151515151515152
18,2024-01-09,0.15625
18,2024-01-10,0.24050632911392406
18,2024-01-11,0.22666666666666666
18,2024-01-12,0.13333333333333333
18,2024-01-13,0.2736842105263158
18,2024-01-14,0.21686746987951808
18,2024-01-15,0.11267605633802817
18,2024-01-16,0.25316455696202533
18,2024-01-17,0.225
18,2024-01-18,0.1891891891891892
18,2024-01-19,0.2153846153846154
18,2024-01-20,0.2465753424657534
18,2024-01-21,0.20481927710843373
18,2024-01-22,0.175
18,2024-01-23,0.225
18,2024-01-24,0.11764705882352941
18,2024-01-25,0.21176470588235294
18,2024-01-26,0.21428571428571427
18,2024-01-27,0.18309859154929578
18,2024-01-28,0.19444444444444445
18,2024-01-29,0.22784810126582278
18,2024-01-30,0.2597402597402597
19,2024-01-01,0.17647058823529413
19,2024-01-02,0.225
19,2024-01-03,0.1746031746031746
19,2024-01-04,0.19047619047619047
19,2024-01-05,0.2125
19,2024-01-06,0.14492753623188406
19,2024-01-07,0.2077922077922078
19,2024-01-08,0.24175824175824176
19,2024-01-09,0.2
19,2024-01-10,0.12121212121212122
19,2024-01-11,0.14814814814814814
19,2024-01-12,0.26506024096385544
19,2024-01-13,0.1791044776119403
19,2024-01-14,0.1794871794871795
19,2024-01-15,0.17894736842105263
19,2024-01-16,0.2
19,2024-01-17,0.32051282051282054
19,2024-01-18,0.23076923076923078
19,2024-01-19,0.17391304347826086
19,2024-01-20,0.19753086419753085
19,2024-01-21,0.2
19,2024-01-22,0.21333333333333335
19,2024-01-23,0.2857142857142857
19,2024-01-24,0.26865671641791045
19,2024-01-25,0.21333333333333335
19,2024-01-26,0.29333333333333333
19,2024-01-27,0.16470588235294117
19,2024-01-28,0.23529411764705882
19,2024-01-29,0.20253164556962025
19,2024-01-30,0.15384615384615385
20,2024-01-01,0.24285714285714285
20,2024-01-02,0.2
20,2024-01-03,0.27848101265822783
20,2024-01-04,0.14285714285714285
20,2024-01-05,0.14084507042253522
20,2024-01-06,0.1978021978021978
20,2024-01-07,0.13559322033898305
20,2024-01-08,0.2891566265060241
20,2024-01-09,0.2
20,2024-01-10,0.21052631578947367
20,2024-01-11,0.13513513513513514
20,2024-01-12,0.28205128205128205
20,2024-01-13,0.14814814814814814
20,2024-01-14,0.19047619047619047
20,2024-01-15,0.16216216216216217
20,2024-01-16,0.23255813953488372
20,2024-01-17,0.2597402597402597
20,2024-01-18,0.2708333333333333
20,2024-01-19,0.1643835616438356
20,2024-01-20,0.2702702702702703
20,2024-01-21,0.23255813953488372
20,2024-01-22,0.2
20,2024-01-23,0.136986301369863
20,2024-01-24,0.16129032258064516
20,2024-01-25,0.1891891891891892
20,2024-01-26,0.23076923076923078
20,2024-01-27,0.23529411764705882
20,2024-01-28,0.20833333333333334
20,2024-01-29,0.22727272727272727
20,2024-01-30,0.2222222222222222
21,2024-01-01,0.1728395061728395
21,2024-01-02,0.18181818181818182
21,2024-01-03,0.18421052631578946
21,2024-01-04,0.22535211267605634
21,2024-01-05,0.21794871794871795
21,2024-01-06,0.19444444444444445
21,2024-01-07,0.2786885245901639
21,2024-01-08,0.125
21,2024-01-09,0.2191780821917808
21,2024-01-10,0.1935483870967742
21,2024-01-11,0.08108108108108109
21,2024-01-12,0.14285714285714285
21,2024-01-13,0.2608695652173913
21,2024-01-14,0.20253164556962025
21,2024-01-15,0.17647058823529413
21,2024-01-16,0.16216216216216217
21,2024-01-17,0.16470588235294117
21,2024-01-18,0.2857142857142857
21,2024-01-19,0.25316455696202533
21,2024-01-20,0.30666666666666664
21,2024-01-21,0.20967741935483872
21,2024-01-22,0.17721518987341772
21,2024-01-23,0.1794871794871795
21,2024-01-24,0.23684210526315788
21,2024-01-25,0.16470588235294117
21,2024-01-26,0.16666666666666666
21,2024-01-27,0.23809523809523808
21,2024-01-28,0.18181818181818182
21,2024-01-29,0.13513513513513514
21,2024-01-30,0.20253164556962025
22,2024-01-01,0.22535211267605634
22,2024-01-02,0.2125
22,2024-01-03,0.2465753424657534
22,2024-01-04,0.2222222222222222
22,2024-01-05,0.1282051282051282
22,2024-01-06,0.21428571428571427
22,2024-01-07,0.2
22,2024-01-08,0.22535211267605634
22,2024-01-09,0.17647058823529413
22,2024-01-10,0.2318840579710145
22,2024-01-11,0.18181818181818182
22,2024-01-12,0.1506849315068493
22,2024-01-13,0.2631578947368421
22,2024-01-14,0.2631578947368421
22,2024-01-15,0.19718309859154928
22,2024-01-16,0.14925373134328357
22,2024-01-17,0.13513513513513514
22,2024-01-18,0.20253164556962025
22,2024-01-19,0.13513513513513514
22,2024-01-20,0.25882352941176473
22,2024-01-21,0.22988505747126436
22,2024-01-22,0.2247191011235955
22,2024-01-23,0.2
22,2024-01-24,0.20588235294117646
22,2024-01-25,0.15151515151515152
22,2024-01-26,0.15384615384615385
22,2024-01-27,0.2647058823529412
22,2024-01-28,0.2
22,2024-01-29,0.11594202898550725
22,2024-01-30,0.19444444444444445
23,2024-01-01,0.136986301369863
23,2024-01-02,0.2191780821917808
23,2024-01-03,0.25
23,2024-01-04,0.2
23,2024-01-05,0.08450704225352113
23,2024-01-06,0.10526315789473684
23,2024-01-07,0.15584415584415584
23,2024-01-08,0.21428571428571427
23,2024-01-09,0.14814814814814814
23,2024-01-10,0.2125
23,2024-01-11,0.2631578947368421
23,2024-01-12,0.19718309859154928
23,2024-01-13,0.1518987341772152
23,2024-01-14,0.13333333333333333
23,2024-01-15,0.14814814814814814
23,2024-01-16,0.11764705882352941
23,2024-01-17,0.18604651162790697
23,2024-01-18,0.1388888888888889
23,2024-01-19,0.2894736842105263
23,2024-01-20,0.18292682926829268
23,2024-01-21,0.2222222222222222
23,2024-01-22,0.16666666666666666
23,2024-01-23,0.17721518987341772
23,2024-01-24,0.20689655172413793
23,2024-01-25,0.23880597014925373
23,2024-01-26,0.2222222222222222
23,2024-01-27,0.19718309859154928
23,2024-01-28,0.25
23,2024-01-29,0.1956521739130435
23,2024-01-30,0.20454545454545456
24,2024-01-01,0.23809523809523808
24,2024-01-02,0.17647058823529413
24,2024-01-03,0.20588235294117646
24,2024-01-04,0.18823529411764706
24,2024-01-05,0.18181818181818182
24,2024-01-06,0.25287356321839083
24,2024-01-07,0.21212121212121213
24,2024-01-08,0.2631578947368421
24,2024-01-09,0.08823529411764706
24,2024-01-10,0.1917808219178082
24,2024-01-11,0.22535211267605634
24,2024-01-12,0.21794871794871795
24,2024-01-13,0.23529411764705882
24,2024-01-14,0.13636363636363635
24,2024-01-15,0.21739130434782608
24,2024-01-16,0.22857142857142856
24,2024-01-17,0.23529411764705882
24,2024-01-18,0.21333333333333335
24,2024-01-19,0.20454545454545456
24,2024-01-20,0.23076923076923078
24,2024-01-21,0.25396825396825395
24,2024-01-22,0.22093023255813954
24,2024-01-23,0.24096385542168675
24,2024-01-24,0.21052631578947367
24,2024-01-25,0.14084507042253522
24,2024-01-26,0.30120481927710846
24,2024-01-27,0.27
24,2024-01-28,0.21951219512195122
24,2024-01-29,0.1917808219178082
24,2024-01-30,0.25316455696202533
25,2024-01-01,0.15625
25,2024-01-02,0.2028985507246377
25,2024-01-03,0.20253164556962025
25,2024-01-04,0.21428571428571427
25,2024-01-05,0.1728395061728395
25,2024-01-06,0.09836065573770492
25,2024-01-07,0.2222222222222222
25,2024-01-08,0.175
25,2024-01-09,0.2903225806451613
25,2024-01-10,0.09836065573770492
25,2024-01-11,0.23529411764705882
25,2024-01-12,0.1791044776119403
25,2024-01-13,0.25316455696202533
25,2024-01-14,0.25396825396825395
25,2024-01-15,0.13953488372093023
25,2024-01-16,0.1797752808988764
25,2024-01-17,0.2
25,2024-01-18,0.14492753623188406
25,2024-01-19,0.22857142857142856
25,2024-01-20,0.20588235294117646
25,2024-01-21,0.16470588235294117
25,2024-01-22,0.208955223880597
25,2024-01-23,0.2535211267605634
25,2024-01-24,0.26373626373626374
25,2024-01-25,0.2
25,2024-01-26,0.22535211267605634
25,2024-01-27,0.20930232558139536
25,2024-01-28,0.21875
25,2024-01-29,0.2597402597402597
25,2024-01-30,0.22784810126582278
26,2024-01-01,0.23684210526315788
26,2024-01-02,0.17073170731707318
26,2024-01-03,0.18181818181818182
26,2024-01-04,0.1728395061728395
26,2024-01-05,0.23376623376623376
26,2024-01-06,0.17647058823529413
26,2024-01-07,0.22580645161290322
26,2024-01-08,0.15151515151515152
26,2024-01-09,0.20512820512820512
26,2024-01-10,0.1794871794871795
26,2024-01-11,0.18666666666666668
26,2024-01-12,0.12658227848101267
26,2024-01-13,0.22580645161290322
26,2024-01-14,0.24
26,2024-01-15,0.09090909090909091
26,2024-01-16,0.16
26,2024-01-17,0.15384615384615385
26,2024-01-18,0.24615384615384617
26,2024-01-19,0.25
26,2024-01-20,0.18421052631578946
26,2024-01-21,0.225
26,2024-01-22,0.18421052631578946
26,2024-01-23,0.21052631578947367
26,2024-01-24,0.11267605633802817
26,2024-01-25,0.16901408450704225
26,2024-01-26,0.208955223880597
26,2024-01-27,0.2191780821917808
26,2024-01-28,0.19753086419753085
26,2024-01-29,0.2054794520547945
26,2024-01-30,0.18461538461538463
27,2024-01-01,0.21212121212121213
27,2024-01-02,0.18823529411764706
27,2024-01-03,0.19753086419753085
27,2024-01-04,0.15789473684210525
27,2024-01-05,0.21621621621621623
27,2024-01-06,0.1686746987951807
27,2024-01-07,0.13333333333333333
27,2024-01-08,0.2692307692307692
27,2024-01-09,0.17391304347826086
27,2024-01-10,0.16393442622950818
27,2024-01-11,0.2318840579710145
27,2024-01-12,0.25
27,2024-01-13,0.2702702702702703
27,2024-01-14,0.25609756097560976
27,2024-01-15,0.1744186046511628
27,2024-01-16,0.20454545454545456
27,2024-01-17,0.225
27,2024-01-18,0.23255813953488372
27,2024-01-19,0.15384615384615385
27,2024-01-20,0.22784810126582278
