User,Date,01,02,03,04
4,2024-01-27,32,13,2,4
4,2024-01-28,25,10,4,8
4,2024-01-29,39,7,6,4
4,2024-01-30,15,12,6,2
5,2024-01-01,33,7,6,0
5,2024-01-02,29,7,4,0
5,2024-01-03,41,6,2,4
5,2024-01-04,33,5,6,0
5,2024-01-05,31,8,2,0
5,2024-01-06,23,9,4,2
5,2024-01-07,36,6,6,2
5,2024-01-08,27,8,2,6
5,2024-01-09,31,9,6,6
5,2024-01-10,34,9,4,0
5,2024-01-11,36,7,3,8
5,2024-01-12,33,9,3,6
5,2024-01-13,41,7,2,6
5,2024-01-14,31,8,6,8
5,2024-01-15,30,9,2,6
5,2024-01-16,39,6,2,6
5,2024-01-17,32,6,2,0
5,2024-01-18,35,5,7,2
5,2024-01-19,31,9,6,0
5,2024-01-20,33,8,6,10
5,2024-01-21,26,9,4,4
5,2024-01-22,28,8,6,4
5,2024-01-23,29,9,3,2
5,2024-01-24,28,5,4,6
5,2024-01-25,25,13,2,4
5,2024-01-26,35,5,2,4
5,2024-01-27,30,8,4,10
5,2024-01-28,25,9,4,4
5,2024-01-29,31,8,5,0
5,2024-01-30,19,10,4,0
6,2024-01-01,26,6,4,4
6,2024-01-02,38,6,4,6
6,2024-01-03,35,7,8,10
6,2024-01-04,35,8,4,4
6,2024-01-05,40,11,4,2
6,2024-01-06,38,9,4,0
6,2024-01-07,36,15,2,0
6,2024-01-08,33,9,4,2
6,2024-01-09,24,8,2,2
6,2024-01-10,34,8,2,2
6,2024-01-11,37,12,4,6
6,2024-01-12,25,6,6,4
6,2024-01-13,35,8,3,6
6,2024-01-14,29,13,4,6
6,2024-01-15,31,8,3,2
6,2024-01-16,40,11,2,2
6,2024-01-17,33,8,2,0
6,2024-01-18,30,11,3,4
6,2024-01-19,25,14,2,6
6,2024-01-20,32,5,4,6
6,2024-01-21,39,9,6,2
6,2024-01-22,29,9,3,6
6,2024-01-23,27,3,2,4
6,2024-01-24,36,2,2,2
6,2024-01-25,26,11,6,2
6,2024-01-26,31,5,3,2
6,2024-01-27,29,5,4,8
6,2024-01-28,38,12,4,0
6,2024-01-29,31,10,3,2
6,2024-01-30,13,8,2,0
7,2024-01-01,35,8,4,0
7,2024-01-02,32,12,2,0
7,2024-01-03,39,10,6,4
7,2024-01-04,22,8,5,6
7,2024-01-05,36,10,2,4
7,2024-01-06,34,18,8,2
7,2024-01-07,28,16,8,4
7,2024-01-08,31,8,4,2
7,2024-01-09,32,8,6,2
7,2024-01-10,29,11,4,0
7,2024-01-11,37,11,8,4
7,2024-01-12,34,9,4,0
7,2024-01-13,39,12,4,2
7,2024-01-14,36,11,6,4
7,2024-01-15,30,11,2,4
7,2024-01-16,37,7,7,6
7,2024-01-17,34,9,5,2
7,2024-01-18,34,9,4,4
7,2024-01-19,33,12,6,4
7,2024-01-20,30,12,5,6
7,2024-01-21,36,8,8,8
7,2024-01-22,35,10,4,4
7,2024-01-23,36,5,5,2
7,2024-01-24,37,6,6,8
7,2024-01-25,32,8,4,4
7,2024-01-26,42,11,6,6
7,2024-01-27,38,7,4,2
7,2024-01-28,36,5,2,3
7,2024-01-29,35,9,4,4
7,2024-01-30,18,10,4,2
8,2024-01-01,35,7,2,8
8,2024-01-02,30,4,4,7
8,2024-01-03,33,7,4,2
8,2024-01-04,30,6,4,4
8,2024-01-05,31,8,6,0
8,2024-01-06,28,12,2,0
8,2024-01-07,40,9,6,1
8,2024-01-08,34,5,4,0
8,2024-01-09,35,8,5,2
8,2024-01-10,29,8,4,6
8,2024-01-11,30,14,4,6
8,2024-01-12,27,7,4,4
8,2024-01-13,30,14,6,6
8,2024-01-14,33,6,3,3
8,2024-01-15,33,4,4,2
8,2024-01-16,35,14,6,4
8,2024-01-17,37,10,6,2
8,2024-01-18,32,7,4,3
8,2024-01-19,30,11,0,4
8,2024-01-20,33,9,4,2
8,2024-01-21,33,14,2,2
8,2024-01-22,29,9,7,6
8,2024-01-23,36,10,6,0
8,2024-01-24,25,5,3,0
8,2024-01-25,33,6,3,0
8,2024-01-26,33,10,4,2
8,2024-01-27,37,12,4,2
8,2024-01-28,30,9,7,2
8,2024-01-29,25,8,6,2
8,2024-01-30,16,6,4,4
9,2024-01-01,33,6,3,4
9,2024-01-02,37,12,4,2
9,2024-01-03,36,5,3,2
9,2024-01-04,27,11,7,8
9,2024-01-05,26,12,2,4
9,2024-01-06,33,6,4,5
9,2024-01-07,31,14,2,4
9,2024-01-08,30,5,5,0
9,2024-01-09,33,14,4,4
9,2024-01-10,36,4,4,2
9,2024-01-11,43,7,4,6
9,2024-01-12,30,4,4,1
9,2024-01-13,34,9,4,2
9,2024-01-14,37,8,4,2
9,2024-01-15,28,6,2,8
9,2024-01-16,36,12,2,0
9,2024-01-17,36,10,6,0
9,2024-01-18,37,8,4,0
9,2024-01-19,33,12,4,2
9,2024-01-20,31,6,4,2
9,2024-01-21,26,6,6,8
9,2024-01-22,37,12,6,10
9,2024-01-23,36,9,8,10
9,2024-01-24,40,7,2,2
9,2024-01-25,45,7,3,1
9,2024-01-26,25,8,6,0
9,2024-01-27,35,8,2,2
9,2024-01-28,43,8,4,4
9,2024-01-29,28,12,6,0
9,2024-01-30,17,7,7,2
10,2024-01-01,33,10,2,0
10,2024-01-02,35,6,4,6
10,2024-01-03,33,7,2,6
10,2024-01-04,30,6,4,6
10,2024-01-05,37,6,6,0
10,2024-01-06,33,9,3,0
10,2024-01-07,30,9,3,4
10,2024-01-08,31,8,1,0
10,2024-01-09,31,5,0,2
10,2024-01-10,31,8,4,8
10,2024-01-11,31,8,4,0
10,2024-01-12,29,11,4,6
10,2024-01-13,29,13,4,0
10,2024-01-14,37,12,4,0
10,2024-01-15,25,6,6,6
10,2024-01-16,31,10,5,4
10,2024-01-17,29,12,2,4
10,2024-01-18,27,10,4,4
10,2024-01-19,25,6,6,8
10,2024-01-20,32,10,0,4
10,2024-01-21,35,11,2,0
10,2024-01-22,29,10,2,2
10,2024-01-23,29,9,4,4
10,2024-01-24,26,11,5,0
10,2024-01-25,34,8,8,0
10,2024-01-26,36,6,0,6
10,2024-01-27,31,7,4,4
10,2024-01-28,31,10,4,2
10,2024-01-29,38,10,2,2
10,2024-01-30,14,12,0,4
11,2024-01-01,35,10,6,4
11,2024-01-02,26,1,4,6
11,2024-01-03,27,12,2,8
11,2024-01-04,33,9,6,4
11,2024-01-05,28,10,2,0
11,2024-01-06,29,14,2,2
11,2024-01-07,33,9,5,4
11,2024-01-08,35,7,3,2
11,2024-01-09,37,11,4,6
11,2024-01-10,27,8,8,0
11,2024-01-11,28,9,5,0
11,2024-01-12,39,8,8,2
11,2024-01-13,33,8,4,6
11,2024-01-14,23,4,2,0
11,2024-01-15,34,9,2,0
11,2024-01-16,29,1,2,0
11,2024-01-17,42,12,4,4
11,2024-01-18,30,10,4,4
11,2024-01-19,31,11,2,0
11,2024-01-20,29,6,4,2
11,2024-01-21,30,9,3,2
11,2024-01-22,27,12,4,1
11,2024-01-23,29,7,2,0
11,2024-01-24,31,6,5,6
11,2024-01-25,33,10,3,8
11,2024-01-26,27,6,4,2
11,2024-01-27,34,18,4,2
11,2024-01-28,29,5,7,2
11,2024-01-29,34,10,4,4
11,2024-01-30,12,7,3,0
12,2024-01-01,28,3,3,2
12,2024-01-02,25,7,0,4
12,2024-01-03,36,14,4,6
12,2024-01-04,26,12,6,6
12,2024-01-05,30,7,4,4
12,2024-01-06,36,5,4,4
12,2024-01-07,36,4,4,0
12,2024-01-08,29,7,2,2
12,2024-01-09,28,9,6,4
12,2024-01-10,25,7,3,4
12,2024-01-11,23,11,4,2
12,2024-01-12,29,10,4,4
12,2024-01-13,28,9,4,2
12,2024-01-14,26,8,4,0
12,2024-01-15,39,14,2,4
12,2024-01-16,30,11,2,0
12,2024-01-17,32,10,4,4
12,2024-01-18,28,13,8,4
12,2024-01-19,32,16,1,0
12,2024-01-20,28,6,6,0
12,2024-01-21,28,7,4,2
12,2024-01-22,35,11,4,2
12,2024-01-23,38,12,4,6
12,2024-01-24,37,12,4,2
12,2024-01-25,38,11,3,4
12,2024-01-26,33,7,6,4
12,2024-01-27,38,9,4,2
12,2024-01-28,31,8,2,4
12,2024-01-29,23,12,2,4
12,2024-01-30,14,12,5,2
13,2024-01-01,31,10,4,4
13,2024-01-02,30,14,4,0
13,2024-01-03,31,14,0,2
13,2024-01-04,34,10,5,4
13,2024-01-05,37,6,2,2
13,2024-01-06,36,9,4,2
13,2024-01-07,37,6,2,8
13,2024-01-08,30,3,6,4
13,2024-01-09,33,8,4,2
13,2024-01-10,38,5,6,2
13,2024-01-11,33,6,2,2
13,2024-01-12,39,11,6,0
13,2024-01-13,34,6,4,4
13,2024-01-14,39,6,2,6
13,2024-01-15,29,15,4,0
13,2024-01-16,32,10,2,2
13,2024-01-17,35,7,6,4
13,2024-01-18,34,11,5,4
13,2024-01-19,26,10,2,0
13,2024-01-20,37,5,0,3
13,2024-01-21,36,9,4,6
13,2024-01-22,36,10,5,3
13,2024-01-23,33,10,4,6
13,2024-01-24,38,6,0,4
13,2024-01-25,34,6,4,0
13,2024-01-26,29,10,6,0
13,2024-01-27,31,12,6,2
13,2024-01-28,32,10,6,0
13,2024-01-29,32,11,6,0
13,2024-01-30,15,7,0,2
14,2024-01-01,30,8,0,6
14,2024-01-02,30,8,2,3
14,2024-01-03,29,7,2,2
14,2024-01-04,29,9,5,2
14,2024-01-05,39,6,2,2
14,2024-01-06,32,7,4,6
14,2024-01-07,31,9,6,9
14,2024-01-08,29,6,6,6
14,2024-01-09,40,12,6,2
14,2024-01-10,22,6,4,2
14,2024-01-11,28,8,6,2
14,2024-01-12,29,8,4,8
14,2024-01-13,31,5,5,6
14,2024-01-14,34,10,6,0
14,2024-01-15,29,2,0,3
14,2024-01-16,35,6,0,4
14,2024-01-17,39,10,4,8
14,2024-01-18,29,2,6,0
14,2024-01-19,27,11,0,6
14,2024-01-20,31,10,2,2
14,2024-01-21,35,2,2,2
14,2024-01-22,33,10,3,4
14,2024-01-23,30,12,2,4
14,2024-01-24,30,10,6,4
14,2024-01-25,32,7,1,6
14,2024-01-26,27,15,4,6
14,2024-01-27,32,12,0,4
14,2024-01-28,34,12,4,2
14,2024-01-29,35,10,2,6
14,2024-01-30,13,8,4,0
15,2024-01-01,40,4,4,2
15,2024-01-02,32,7,6,2
15,2024-01-03,35,6,6,2
15,2024-01-04,37,8,4,2
15,2024-01-05,32,7,4,4
15,2024-01-06,35,10,6,4
15,2024-01-07,30,4,4,4
15,2024-01-08,31,14,2,4
15,2024-01-09,37,10,4,2
15,2024-01-10,40,8,2,3
15,2024-01-11,21,11,2,2
15,2024-01-12,44,9,8,4
15,2024-01-13,39,6,6,5
15,2024-01-14,38,12,2,4
15,2024-01-15,29,7,2,2
15,2024-01-16,41,7,2,0
15,2024-01-17,31,4,6,4
15,2024-01-18,38,10,8,6
15,2024-01-19,35,10,4,2
15,2024-01-20,26,12,6,2
15,2024-01-21,27,4,0,8
15,2024-01-22,34,8,8,0
15,2024-01-23,27,14,4,10
15,2024-01-24,39,6,6,2
15,2024-01-25,31,12,5,4
15,2024-01-26,29,8,4,4
15,2024-01-27,35,12,2,2
15,2024-01-28,28,10,2,2
15,2024-01-29,30,3,3,2
15,2024-01-30,15,6,2,0
16,2024-01-01,33,8,4,4
16,2024-01-02,28,16,0,4
16,2024-01-03,29,7,4,2
16,2024-01-04,34,6,4,4
16,2024-01-05,23,8,6,4
16,2024-01-06,31,8,5,6
16,2024-01-07,32,6,6,0
16,2024-01-08,29,6,4,0
16,2024-01-09,27,6,4,2
16,2024-01-10,33,8,5,0
16,2024-01-11,32,2,2,2
16,2024-01-12,23,12,2,4
16,2024-01-13,29,10,4,2
16,2024-01-14,34,13,0,2
16,2024-01-15,24,5,3,4
16,2024-01-16,27,9,0,2
16,2024-01-17,35,13,2,7
16,2024-01-18,38,8,6,0
16,2024-01-19,34,9,7,4
16,2024-01-20,37,8,6,2
16,2024-01-21,29,7,4,2
16,2024-01-22,35,9,6,2
16,2024-01-23,36,8,2,4
16,2024-01-24,31,6,6,6
16,2024-01-25,30,4,4,3
16,2024-01-26,29,6,0,2
16,2024-01-27,36,7,4,6
16,2024-01-28,32,9,2,2
16,2024-01-29,35,12,2,4
16,2024-01-30,18,12,4,2
17,2024-01-01,34,6,6,2
17,2024-01-02,29,9,3,2
17,2024-01-03,36,6,0,2
17,2024-01-04,30,7,4,4
17,2024-01-05,36,6,4,4
17,2024-01-06,34,8,4,2
17,2024-01-07,31,5,5,2
17,2024-01-08,32,9,3,0
17,2024-01-09,29,10,6,2
17,2024-01-10,30,6,3,8
17,2024-01-11,29,5,6,6
17,2024-01-12,32,13,4,2
17,2024-01-13,27,6,2,8
17,2024-01-14,33,13,4,7
17,2024-01-15,37,7,3,4
17,2024-01-16,31,7,0,0
17,2024-01-17,21,9,2,6
17,2024-01-18,36,10,6,0
17,2024-01-19,29,15,4,2
17,2024-01-20,33,10,4,2
17,2024-01-21,27,8,4,2
17,2024-01-22,28,9,2,0
17,2024-01-23,29,9,2,2
17,2024-01-24,29,17,5,6
17,2024-01-25,26,7,8,4
17,2024-01-26,38,3,4,4
17,2024-01-27,32,6,4,4
17,2024-01-28,28,9,6,12
17,2024-01-29,31,4,4,6
17,2024-01-30,18,7,2,2
18,2024-01-01,38,10,2,2
18,2024-01-02,28,5,3,4
18,2024-01-03,30,10,6,4
18,2024-01-04,37,9,6,4
18,2024-01-05,41,13,8,0
18,2024-01-06,29,6,4,2
18,2024-01-07,32,12,5,4
18,2024-01-08,29,9,4,2
18,2024-01-09,39,9,7,4
18,2024-01-10,36,7,3,2
18,2024-01-11,37,9,4,4
18,2024-01-12,30,14,6,6
18,2024-01-13,27,6,4,6
18,2024-01-14,33,8,6,3
18,2024-01-15,29,8,2,2
18,2024-01-16,30,6,2,3
18,2024-01-17,31,9,4,6
18,2024-01-18,39,11,3,0
18,2024-01-19,34,5,4,2
18,2024-01-20,36,8,0,4
18,2024-01-21,33,8,8,4
18,2024-01-22,29,11,5,6
18,2024-01-23,34,13,5,0
18,2024-01-24,34,12,2,2
18,2024-01-25,37,7,4,4
18,2024-01-26,30,11,3,2
18,2024-01-27,35,12,6,10
18,2024-01-28,26,8,4,2
18,2024-01-29,29,8,6,6
18,2024-01-30,14,12,3,3
19,2024-01-01,33,8,4,0
19,2024-01-02,32,5,6,2
19,2024-01-03,31,11,6,2
19,2024-01-04,37,6,2,2
19,2024-01-05,38,8,6,4
19,2024-01-06,39,8,5,2
19,2024-01-07,27,8,4,4
19,2024-01-08,37,5,3,0
19,2024-01-09,24,10,2,1
19,2024-01-10,32,6,6,6
19,2024-01-11,29,15,4,2
19,2024-01-12,37,8,6,4
19,2024-01-13,29,7,2,6
19,2024-01-14,43,12,4,2
19,2024-01-15,32,5,7,2
19,2024-01-16,31,6,2,0
19,2024-01-17,37,10,6,0
19,2024-01-18,34,14,4,2
19,2024-01-19,30,10,2,0
19,2024-01-20,25,6,2,0
19,2024-01-21,38,9,4,2
19,2024-01-22,25,14,1,0
19,2024-01-23,40,8,6,2
19,2024-01-24,28,10,5,10
19,2024-01-25,33,6,6,6
19,2024-01-26,34,8,2,9
19,2024-01-27,36,10,2,2
19,2024-01-28,41,14,6,2
19,2024-01-29,31,16,6,2
19,2024-01-30,13,6,2,0
20,2024-01-01,37,8,4,2
20,2024-01-02,32,10,5,6
20,2024-01-03,41,5,4,2
20,2024-01-04,36,9,9,2
20,2024-01-05,30,14,4,4
20,2024-01-06,26,16,4,2
20,2024-01-07,30,11,4,4
20,2024-01-08,40,13,6,2
20,2024-01-09,32,9,6,4
20,2024-01-10,31,8,4,5
20,2024-01-11,34,12,6,0
20,2024-01-12,38,7,2,0
20,2024-01-13,32,9,2,0
20,2024-01-14,33,8,4,2
20,2024-01-15,37,10,4,2
20,2024-01-16,30,5,4,6
20,2024-01-17,34,8,2,2
20,2024-01-18,33,9,6,2
20,2024-01-19,34,10,4,4
20,2024-01-20,33,3,4,2
20,2024-01-21,41,6,6,2
20,2024-01-22,24,13,5,2
20,2024-01-23,28,12,5,2
20,2024-01-24,33,5,5,2
20,2024-01-25,31,14,6,4
20,2024-01-26,30,9,3,2
20,2024-01-27,41,8,4,2
20,2024-01-28,36,8,2,2
20,2024-01-29,35,9,4,4
20,2024-01-30,15,9,0,2
21,2024-01-01,29,10,4,2
21,2024-01-02,27,6,6,8
21,2024-01-03,27,8,6,0
21,2024-01-04,31,4,4,0
21,2024-01-05,39,6,10,2
21,2024-01-06,30,12,8,4
21,2024-01-07,35,7,4,6
21,2024-01-08,26,13,5,6
21,2024-01-09,25,7,4,2
21,2024-01-10,26,12,4,4
21,2024-01-11,32,14,2,0
21,2024-01-12,31,12,6,4
21,2024-01-13,31,10,2,6
21,2024-01-14,27,6,2,0
21,2024-01-15,27,9,2,6
21,2024-01-16,31,7,4,4
21,2024-01-17,31,7,5,4
21,2024-01-18,29,10,5,2
21,2024-01-19,29,7,4,4
21,2024-01-20,34,11,2,2
21,2024-01-21,32,9,4,4
21,2024-01-22,36,11,6,6
21,2024-01-23,37,9,2,2
21,2024-01-24,33,13,4,8
21,2024-01-25,31,11,6,6
21,2024-01-26,23,9,8,0
21,2024-01-27,28,14,6,6
21,2024-01-28,28,10,4,4
21,2024-01-29,32,9,4,6
21,2024-01-30,13,10,7,0
22,2024-01-01,44,8,4,6
22,2024-01-02,30,9,1,6
22,2024-01-03,23,12,2,6
22,2024-01-04,24,10,0,2
22,2024-01-05,34,8,4,6
22,2024-01-06,40,7,4,4
22,2024-01-07,27,11,4,4
22,2024-01-08,28,14,8,8
22,2024-01-09,28,7,2,6
22,2024-01-10,29,3,6,8
22,2024-01-11,33,4,2,0
22,2024-01-12,35,6,4,0
22,2024-01-13,33,9,8,4
22,2024-01-14,33,11,6,0
22,2024-01-15,28,10,6,2
22,2024-01-16,33,10,4,6
22,2024-01-17,36,5,8,0
22,2024-01-18,37,15,4,4
22,2024-01-19,24,9,1,4
22,2024-01-20,26,5,2,0
22,2024-01-21,34,7,4,2
22,2024-01-22,36,6,6,4
22,2024-01-23,31,8,2,2
22,2024-01-24,32,6,3,0
22,2024-01-25,30,9,4,4
22,2024-01-26,33,7,7,6
22,2024-01-27,35,8,5,2
22,2024-01-28,32,11,6,4
22,2024-01-29,39,8,3,0
22,2024-01-30,9,8,2,2
23,2024-01-01,40,9,4,6
23,2024-01-02,37,13,6,4
23,2024-01-03,33,13,4,2
23,2024-01-04,32,9,2,2
23,2024-01-05,39,8,7,2
23,2024-01-06,40,10,4,4
23,2024-01-07,28,13,7,4
23,2024-01-08,39,11,2,2
23,2024-01-09,30,16,8,2
23,2024-01-10,29,12,4,2
23,2024-01-11,38,9,5,2
23,2024-01-12,41,6,0,2
23,2024-01-13,36,8,0,0
23,2024-01-14,29,8,6,0
23,2024-01-15,33,4,2,2
23,2024-01-16,36,4,2,4
23,2024-01-17,34,8,4,0
23,2024-01-18,32,5,5,4
23,2024-01-19,32,6,6,2
23,2024-01-20,29,9,4,2
23,2024-01-21,34,15,5,6
23,2024-01-22,30,10,4,2
23,2024-01-23,37,7,1,2
23,2024-01-24,28,12,4,0
23,2024-01-25,29,10,1,2
23,2024-01-26,26,7,4,4
23,2024-01-27,39,13,6,2
23,2024-01-28,31,7,0,2
23,2024-01-29,39,7,5,6
23,2024-01-30,14,5,4,0
24,2024-01-01,34,3,8,2
24,2024-01-02,35,11,5,0
24,2024-01-03,32,11,4,2
24,2024-01-04,29,10,4,0
24,2024-01-05,40,9,6,0
24,2024-01-06,35,4,4,4
24,2024-01-07,27,15,8,4
24,2024-01-08,27,8,2,2
24,2024-01-09,40,5,2,0
24,2024-01-10,36,14,4,6
24,2024-01-11,34,10,2,8
24,2024-01-12,33,8,6,4
24,2024-01-13,36,9,3,2
24,2024-01-14,33,9,1,8
24,2024-01-15,32,10,6,0
24,2024-01-16,38,9,4,0
24,2024-01-17,37,6,0,2
24,2024-01-18,24,3,2,2
24,2024-01-19,35,7,4,5
24,2024-01-20,34,14,2,2
24,2024-01-21,44,6,4,2
24,2024-01-22,31,6,4,0
24,2024-01-23,28,7,2,2
24,2024-01-24,39,10,4,2
24,2024-01-25,33,8,7,2
24,2024-01-26,29,6,4,4
24,2024-01-27,32,8,2,4
24,2024-01-28,33,12,6,2
24,2024-01-29,33,8,1,2
24,2024-01-30,14,11,5,0
25,2024-01-01,28,11,5,2
25,2024-01-02,35,9,3,0
25,2024-01-03,27,6,4,2
25,2024-01-04,40,8,4,4
25,2024-01-05,38,4,4,2
25,2024-01-06,31,13,3,0
25,2024-01-07,25,3,4,0
25,2024-01-08,39,8,2,4
25,2024-01-09,34,9,4,0
25,2024-01-10,28,11,2,0
25,2024-01-11,32,13,0,4
25,2024-01-12,32,7,5,2
25,2024-01-13,33,6,4,3
25,2024-01-14,34,7,6,4
25,2024-01-15,25,7,8,2
25,2024-01-16,32,8,8,6
25,2024-01-17,30,7,2,6
25,2024-01-18,31,6,4,0
25,2024-01-19,33,8,4,0
25,2024-01-20,30,11,5,4
25,2024-01-21,43,8,6,2
25,2024-01-22,29,6,6,2
25,2024-01-23,40,6,2,7
25,2024-01-24,36,6,2,0
25,2024-01-25,34,9,4,4
25,2024-01-26,28,7,4,0
25,2024-01-27,37,6,4,0
25,2024-01-28,36,8,8,2
25,2024-01-29,39,13,2,2
25,2024-01-30,19,4,4,6
26,2024-01-01,37,8,4,6
26,2024-01-02,37,10,4,4
26,2024-01-03,32,4,5,4
26,2024-01-04,32,6,4,2
26,2024-01-05,34,14,2,2
26,2024-01-06,34,8,4,4
26,2024-01-07,31,6,4,3
26,2024-01-08,34,8,4,0
26,2024-01-09,31,9,6,4
26,2024-01-10,29,9,0,2
26,2024-01-11,32,8,0,0
26,2024-01-12,39,6,2,0
26,2024-01-13,32,11,2,6
26,2024-01-14,27,8,2,6
26,2024-01-15,25,8,2,0
26,2024-01-16,28,3,2,0
26,2024-01-17,29,9,2,0
26,2024-01-18,41,8,4,0
26,2024-01-19,31,10,4,0
26,2024-01-20,34,10,0,0
26,2024-01-21,31,13,10,10
26,2024-01-22,36,17,4,4
26,2024-01-23,37,9,4,6
26,2024-01-24,31,9,2,2
26,2024-01-25,25,9,5,4
26,2024-01-26,34,6,0,4
26,2024-01-27,36,11,4,2
26,2024-01-28,36,12,4,10
26,2024-01-29,29,9,5,2
26,2024-01-30,16,14,8,4
27,2024-01-01,30,13,5,0
27,2024-01-02,33,6,4,6
27,2024-01-03,26,12,7,2
27,2024-01-04,35,8,2,2
27,2024-01-05,36,8,2,2
27,2024-01-06,35,10,2,2
27,2024-01-07,34,10,2,6
27,2024-01-08,33,11,4,8
27,2024-01-09,31,10,2,2
27,2024-01-10,34,9,4,6
27,2024-01-11,35,11,6,2
27,2024-01-12,29,11,2,2
27,2024-01-13,32,6,4,6
27,2024-01-14,38,6,4,6
27,2024-01-15,29,6,4,2
27,2024-01-16,34,6,2,2
27,2024-01-17,29,12,6,4
27,2024-01-18,33,10,3,2
27,2024-01-19,32,7,2,2
27,2024-01-20,28,4,2,4
27,2024-01-21,29,10,9,2
27,2024-01-22,31,12,6,2
27,2024-01-23,36,10,4,6
27,2024-01-24,38,6,4,4
27,2024-01-25,29,15,4,2
27,2024-01-26,25,9,5,6
27,2024-01-27,33,4,4,0
27,2024-01-28,31,12,6,2
27,2024-01-29,33,7,6,0
27,2024-01-30,15,5,0,0
28,2024-01-01,34,13,2,2
28,2024-01-02,32,10,0,2
28,2024-01-03,29,11,6,2
28,2024-01-04,25,4,4,2
28,2024-01-05,39,7,4,10
28,2024-01-06,36,10,4,2
28,2024-01-07,32,9,4,2
28,2024-01-08,32,5,0,0
28,2024-01-09,34,8,5,4
28,2024-01-10,34,10,2,2
28,2024-01-11,31,11,0,2
28,2024-01-12,32,4,2,2
